City ID,Date,Country,City,Lat,Lng,Max Temp,Humidity,Wind Speed,Cloud Cover
303,2020-04-14 23:25:09,SJ,Longyearbyen,78.22,15.64,30.2,74,27.51,75
304,2020-04-14 23:32:46,GE,Lagodekhi,41.83,46.28,46.4,70,9.17,6
305,2020-04-14 23:32:46,PK,Loralai,30.37,68.6,62.92,30,8.34,0
306,2020-04-14 23:25:28,ID,Manggar,-2.88,108.27,81.39,79,3.13,14
307,2020-04-14 23:32:46,AR,Salta,-24.79,-65.41,60.8,76,4.7,100
308,2020-04-14 23:32:46,US,Madera,37.17,-119.83,80.6,41,6.93,1
309,2020-04-14 23:20:48,MR,Nouadhibou,20.93,-17.03,64.4,82,13.87,0
310,2020-04-14 23:32:46,GB,Liverpool,53.41,-2.98,44.6,75,3.36,45
311,2020-04-14 23:32:46,LR,Buchanan,5.88,-10.05,78.8,94,5.1,20
312,2020-04-14 23:32:46,IT,Bose,45.46,8.01,54.0,62,9.17,86
313,2020-04-14 23:32:46,US,Callaway,30.15,-85.57,75.99,83,4.25,90
314,2020-04-14 23:29:55,AU,Katherine,-14.47,132.27,77.0,69,8.05,55
315,2020-04-14 23:32:46,AU,Collie,-33.37,116.15,60.01,67,7.11,10
316,2020-04-14 23:32:46,FR,Challans,46.84,-1.87,50.0,68,10.29,0
317,2020-04-14 23:32:46,SE,Kiruna,67.86,20.23,26.6,73,5.82,90
318,2020-04-14 23:24:56,JP,Katsuura,35.13,140.3,61.0,53,3.36,7
319,2020-04-14 23:32:46,RU,Arzgir,45.37,44.22,46.54,63,9.69,81
320,2020-04-14 23:25:37,LY,Nālūt,30.33,10.85,78.6,25,8.97,100
321,2020-04-14 23:25:38,GM,Nioro,13.35,-15.75,79.93,28,8.28,91
322,2020-04-14 23:32:47,ID,Banjar,-8.19,114.97,80.6,100,2.24,20
323,2020-04-14 23:32:47,RU,Chara,56.91,118.26,30.29,69,1.43,34
324,2020-04-14 23:29:51,PT,Praia da Vitória,38.73,-27.07,51.8,87,25.01,75
325,2020-04-14 23:32:47,RU,Klyuchi,52.27,79.17,45.61,85,11.97,87
326,2020-04-14 23:25:51,CL,Coquimbo,-29.95,-71.34,59.0,82,6.93,90
327,2020-04-14 23:32:47,VN,Hoi An,15.88,108.33,73.4,88,1.12,40
328,2020-04-14 23:32:47,GH,Cape Coast,5.11,-1.25,82.08,84,6.96,38
329,2020-04-14 23:32:47,NO,Tjøme,59.11,10.39,46.99,56,11.41,100
330,2020-04-14 23:25:04,IN,Port Blair,11.67,92.75,82.98,72,4.61,100
331,2020-04-14 23:25:57,MX,Cabo San Lucas,22.89,-109.91,81.0,33,3.36,5
332,2020-04-14 23:32:47,PH,Estrella,15.75,121.03,81.43,63,2.98,25
333,2020-04-14 23:25:57,AU,Hervey Bay,-25.3,152.85,81.0,64,10.29,1
334,2020-04-14 23:32:47,CA,Botwood,49.15,-55.35,42.8,93,13.87,75
335,2020-04-14 23:29:43,SA,Makkah al Mukarramah,21.43,39.83,65.17,26,4.81,0
336,2020-04-14 23:32:47,RO,Poiana Stampei,47.32,25.13,16.0,82,1.01,67
337,2020-04-14 23:32:47,TZ,Liwale,-9.77,37.93,68.83,85,2.24,99
338,2020-04-14 23:32:47,AI,The Valley,18.22,-63.06,81.0,74,12.75,40
339,2020-04-14 23:30:11,US,Bud,39.45,-86.18,45.0,33,13.87,40
340,2020-04-14 23:25:32,MU,Bambous Virieux,-20.34,57.76,77.0,88,19.46,75
341,2020-04-14 23:29:30,CL,Valdivia,-39.81,-73.25,53.6,87,2.24,100
342,2020-04-14 23:32:47,LY,Hūn,29.13,15.95,86.09,13,13.29,99
343,2020-04-14 23:32:47,GL,Maniitsoq,65.42,-52.9,25.41,90,11.36,87
344,2020-04-14 23:32:48,SO,Kismayo,-0.36,42.55,83.08,79,6.69,97
345,2020-04-14 23:31:49,US,Santa Barbara,34.42,-119.7,75.2,60,8.05,20
346,2020-04-14 23:31:49,US,Brentwood,40.78,-73.25,54.0,60,9.17,75
347,2020-04-14 23:32:48,GY,Bartica,6.4,-58.62,78.8,78,9.17,20
348,2020-04-14 23:21:48,RU,Bilibino,68.05,166.44,13.03,83,0.51,65
349,2020-04-14 23:25:46,PK,Ormara,25.21,64.64,79.74,64,8.9,0
350,2020-04-14 23:25:06,CA,Halifax,44.65,-63.57,55.0,66,6.93,75
351,2020-04-14 23:32:48,ZM,Zambezi,-13.54,23.1,65.62,65,2.95,32
352,2020-04-14 23:32:48,BR,Altamira,-3.2,-52.21,69.3,95,2.53,100
353,2020-04-14 23:25:46,IN,Kattivākkam,13.22,80.32,82.99,88,8.16,40
354,2020-04-14 23:27:50,CA,Terrace,54.52,-128.6,55.4,62,4.7,75
355,2020-04-14 23:32:48,RU,Chebenki,51.93,55.71,41.0,60,8.95,96
356,2020-04-14 23:25:12,US,York,40.13,-77.0,52.0,46,8.05,75
357,2020-04-14 23:32:48,RU,Novy Urengoy,66.08,76.63,23.7,98,9.01,98
358,2020-04-14 23:29:21,JP,Naze,28.37,129.48,62.6,77,2.24,75
359,2020-04-14 23:20:41,AR,Mar del Plata,-38.0,-57.56,60.01,67,14.99,40
360,2020-04-14 23:32:48,BR,Lins,-21.68,-49.74,67.44,84,2.48,88
361,2020-04-14 23:30:26,US,Ocean City,39.28,-74.57,55.0,53,6.93,40
362,2020-04-14 23:25:57,CA,High Level,58.52,-117.14,44.6,42,8.05,75
363,2020-04-14 23:32:48,KY,Bodden Town,19.28,-81.25,86.0,74,4.7,20
364,2020-04-14 23:32:48,KZ,Boralday,43.36,76.86,50.0,93,6.71,90
365,2020-04-14 23:25:31,AU,Mackay,-21.15,149.2,77.0,78,14.99,75
366,2020-04-14 23:32:48,UZ,Termez,37.22,67.28,55.4,87,25.28,90
367,2020-04-14 23:32:49,RU,Belyy Yar,53.6,91.39,35.6,100,2.06,90
368,2020-04-14 23:25:59,NU,Alofi,-19.06,-169.92,84.2,66,10.29,75
369,2020-04-14 23:32:49,KZ,Ayagoz,47.97,80.44,44.49,72,5.84,100
370,2020-04-14 23:32:49,SE,Vänersborg,58.38,12.32,43.0,75,12.75,100
371,2020-04-14 23:21:43,TR,Erzin,36.96,36.2,63.0,76,3.36,7
372,2020-04-14 23:28:20,US,Nome,64.5,-165.41,35.01,100,17.22,90
373,2020-04-14 23:26:09,NO,Andenes,69.31,16.12,33.01,75,9.17,90
374,2020-04-14 23:32:49,BR,Guiratinga,-16.35,-53.76,73.76,76,1.5,99
375,2020-04-14 23:32:49,PG,Aitape,-3.14,142.35,83.28,73,2.86,96
376,2020-04-14 23:32:49,UA,Zaozyornoye,45.16,33.28,49.68,90,5.66,99
377,2020-04-14 23:32:49,ZM,Mwense,-10.38,28.7,67.55,70,1.1,92
378,2020-04-14 23:32:49,SO,Oodweyne,9.41,45.06,75.96,49,8.14,36
379,2020-04-14 23:32:50,MX,Camargo,27.67,-105.17,84.22,7,3.18,9
380,2020-04-14 23:32:50,CM,Bétaré Oya,5.6,14.08,71.56,63,1.66,48
381,2020-04-14 23:32:50,ZM,Mwinilunga,-11.74,24.43,62.53,64,1.86,57
382,2020-04-14 23:32:50,IN,Kota,25.18,75.83,84.97,22,7.43,88
383,2020-04-14 23:22:40,AU,Ballina,-28.87,153.57,71.01,82,5.82,5
384,2020-04-14 23:25:44,PH,Basco,20.45,121.97,72.81,77,11.3,85
385,2020-04-14 23:24:48,GL,Narsaq,60.92,-46.05,28.4,58,6.93,75
386,2020-04-14 23:24:45,NO,Berlevåg,70.86,29.09,37.72,84,12.82,100
387,2020-04-14 23:31:08,US,San Angelo,31.46,-100.44,55.4,47,11.41,1
388,2020-04-14 23:29:55,CL,Coyhaique,-45.58,-72.07,50.0,81,2.98,90
389,2020-04-14 23:21:32,JP,Hirara,24.8,125.28,64.4,72,3.36,75
390,2020-04-14 23:29:53,MG,Beloha,-25.17,45.05,75.74,67,7.14,0
391,2020-04-14 23:32:50,DO,Pedernales,18.04,-71.74,80.8,68,4.32,17
392,2020-04-14 23:32:50,PW,Kloulklubed,7.04,134.26,80.6,88,9.17,75
393,2020-04-14 23:21:08,ES,Los Llanos de Aridane,28.66,-17.92,66.2,72,3.36,10
394,2020-04-14 23:32:50,IN,Narasannapeta,18.42,84.05,76.93,88,6.08,0
395,2020-04-14 23:32:50,PT,Funchal,32.63,-16.9,60.8,55,8.05,20
396,2020-04-14 23:32:50,TG,Notsé,6.95,1.17,78.42,84,5.37,31
397,2020-04-14 23:32:50,CD,Mushie,-3.02,16.9,75.87,81,2.19,35
398,2020-04-14 23:25:12,GL,Nuuk,64.18,-51.72,24.8,73,4.7,53
399,2020-04-14 23:32:50,RU,Smolenskoye,52.3,85.08,39.61,77,2.77,0
400,2020-04-14 23:24:45,CN,Xichang,27.9,102.26,59.56,32,3.09,0
401,2020-04-14 23:32:50,MX,Panabá,21.28,-88.27,89.6,34,12.91,4
402,2020-04-14 23:32:50,RU,Chernyshevskiy,63.01,112.47,27.25,95,8.63,98
403,2020-04-14 23:21:39,MU,Grand Gaube,-20.01,57.66,77.0,88,19.46,75
404,2020-04-14 23:32:50,IN,Tiruvallur,13.15,79.92,82.99,88,5.14,40
405,2020-04-14 23:32:51,PK,Karachi,24.91,67.08,78.8,83,10.29,75
406,2020-04-14 23:25:40,CN,Yinchuan,38.47,106.27,57.99,5,3.0,61
407,2020-04-14 23:25:35,ID,Bambanglipuro,-7.95,110.28,79.7,78,3.58,61
408,2020-04-14 23:32:51,CA,Shediac,46.22,-64.54,48.2,31,12.75,75
409,2020-04-14 23:32:51,RU,Novovarshavka,54.17,74.69,37.27,81,7.74,45
410,2020-04-14 23:29:35,NZ,Dunedin,-45.87,170.5,50.0,64,18.99,86
411,2020-04-14 23:32:51,BI,Muramvya,-3.27,29.61,58.62,54,1.01,100
412,2020-04-14 23:32:51,AW,Oranjestad,12.52,-70.03,82.4,69,18.34,20
413,2020-04-14 23:25:39,CV,Mindelo,16.89,-24.98,71.6,73,19.46,75
414,2020-04-14 23:25:01,PE,Pisco,-13.7,-76.22,71.6,30,14.99,40
415,2020-04-14 23:32:51,AU,Broken Hill,-31.95,141.43,69.8,26,12.75,25
416,2020-04-14 23:32:51,MT,Marsaxlokk,35.84,14.54,61.0,93,13.87,20
417,2020-04-14 23:24:59,US,Pacific Grove,36.62,-121.92,78.01,52,6.93,1
418,2020-04-14 23:25:20,US,Fortuna,40.6,-124.16,71.6,58,18.34,1
419,2020-04-14 23:32:51,NA,Gobabis,-22.45,18.97,59.0,58,2.24,5
420,2020-04-14 23:32:51,CN,Linqiong,30.42,103.46,66.0,100,1.86,0
421,2020-04-14 23:26:06,PE,Sechura,-5.56,-80.82,76.77,69,11.86,27
422,2020-04-14 23:32:52,MM,Mawlamyine,16.49,97.63,76.46,81,4.65,81
423,2020-04-14 23:32:52,IN,Nānpāra,27.87,81.5,78.31,32,2.77,56
424,2020-04-14 23:22:48,US,Fairbanks,64.84,-147.72,48.2,39,9.17,20
425,2020-04-14 23:24:54,RU,Beringovskiy,63.05,179.32,26.58,97,11.45,100
426,2020-04-14 23:32:52,IQ,Hīt,33.64,42.83,66.25,28,7.0,51
427,2020-04-14 23:32:52,UA,Nemyriv,48.97,28.84,33.01,82,10.85,79
428,2020-04-14 23:32:52,SA,Najrān,17.49,44.13,71.6,64,0.6,40
429,2020-04-14 23:32:50,AU,Mount Isa,-20.73,139.5,84.2,37,4.7,62
430,2020-04-14 23:28:14,PT,Porto Santo,33.07,-16.34,60.8,67,18.34,40
431,2020-04-14 23:22:10,IN,Kavaratti,10.57,72.64,83.97,70,5.44,19
432,2020-04-14 23:20:52,AU,Alice Springs,-23.7,133.88,62.6,36,2.24,23
433,2020-04-14 23:24:49,RU,Lavrentiya,65.58,-171.0,28.4,98,11.21,100
434,2020-04-14 23:32:52,MT,Saint Lawrence,36.06,14.2,61.0,93,13.87,20
435,2020-04-14 23:32:52,CO,Pital,2.27,-75.8,71.11,58,0.09,69
436,2020-04-14 23:29:23,ES,Muros,42.78,-9.06,61.0,93,5.82,20
437,2020-04-14 23:32:52,CO,Padilla,3.22,-76.31,77.0,69,6.93,75
438,2020-04-14 23:32:52,SB,Tulagi,-9.1,160.15,87.8,66,3.36,40
439,2020-04-14 23:32:52,RU,Nevel'sk,46.67,141.86,30.2,92,6.71,75
440,2020-04-14 23:32:52,RU,Chumikan,54.72,135.31,38.8,70,8.66,0
441,2020-04-14 23:32:52,NG,Yaan,7.38,8.57,85.78,51,9.4,43
442,2020-04-14 23:27:04,US,Hamilton,39.18,-84.53,46.4,31,9.17,20
443,2020-04-14 23:32:52,BR,Rio Pardo de Minas,-15.61,-42.54,67.42,75,4.59,32
444,2020-04-14 23:32:53,RU,Khuzhir,53.19,107.34,34.3,69,2.28,71
445,2020-04-14 23:32:53,SN,Saint-Louis,16.33,-15.0,84.2,32,4.7,76
446,2020-04-14 23:29:58,NA,Henties Bay,-22.12,14.28,57.0,91,10.89,0
447,2020-04-14 23:31:25,AU,Emerald,-23.53,148.17,75.2,60,12.75,0
448,2020-04-14 23:29:56,BJ,Porto-Novo,6.5,2.6,82.92,79,10.04,18
449,2020-04-14 23:32:53,RU,Kolosovka,56.47,73.61,34.83,90,6.76,48
450,2020-04-14 23:25:28,RU,Kodinsk,58.69,99.18,38.86,75,1.99,20
451,2020-04-14 23:32:53,TD,Abéché,13.83,20.83,79.07,12,18.23,3
452,2020-04-14 23:32:53,AU,Bowen,-20.02,148.23,82.0,74,12.75,75
453,2020-04-14 23:21:10,VU,Isangel,-19.55,169.27,84.2,74,9.08,90
454,2020-04-14 23:25:43,RU,Sangar,63.92,127.47,30.27,97,13.0,100
455,2020-04-14 23:32:53,TZ,Mugumu,-1.85,34.7,61.93,65,2.17,100
456,2020-04-14 23:25:01,RU,Provideniya,64.38,-173.3,30.2,80,15.66,90
457,2020-04-14 23:32:53,SS,Raja,8.46,25.68,72.09,17,1.05,0
458,2020-04-14 23:32:53,KZ,Quryq,43.2,51.65,49.23,71,18.66,0
459,2020-04-14 23:32:53,US,Truth or Consequences,33.13,-107.25,68.0,13,13.87,40
460,2020-04-14 23:32:53,TJ,Vorukh,39.85,70.58,45.37,44,3.6,100
461,2020-04-14 23:23:51,LK,Hambantota,6.12,81.12,80.46,81,5.82,80
462,2020-04-14 23:32:53,RU,Yumaguzino,52.9,56.39,38.01,79,6.42,99
463,2020-04-14 23:32:53,BR,Tauá,-5.97,-40.3,71.37,82,2.93,95
464,2020-04-14 23:32:53,HN,Tela,15.78,-87.45,89.01,74,6.93,20
465,2020-04-14 23:32:54,RU,Ivangorod,59.37,28.22,32.63,94,8.59,74
466,2020-04-14 23:32:54,RU,Nyurba,63.28,118.33,28.02,92,9.89,94
467,2020-04-14 23:30:05,CN,Yatou,37.15,122.38,52.29,74,5.97,96
468,2020-04-14 23:32:54,MG,Antalaha,-14.9,50.28,76.78,80,9.35,35
469,2020-04-14 23:32:54,CN,Tongliao,43.61,122.27,53.1,35,13.02,100
470,2020-04-14 23:21:51,MZ,Inhambane,-23.86,35.38,76.44,86,11.59,3
471,2020-04-14 23:32:54,BR,Mazagão,-0.12,-51.29,75.2,100,2.24,90
472,2020-04-14 23:32:54,BR,São José da Coroa Grande,-8.9,-35.15,80.17,73,6.44,94
473,2020-04-14 23:32:54,US,Altamont,42.21,-121.74,64.4,18,17.22,1
474,2020-04-14 23:32:54,BR,Chapada dos Guimarães,-15.46,-55.75,75.2,83,5.82,75
475,2020-04-14 23:25:19,CN,Yumen,40.28,97.2,55.58,30,5.64,12
476,2020-04-14 23:32:54,US,Lahaina,20.88,-156.68,78.8,74,3.36,40
477,2020-04-14 23:31:15,US,Helena,46.59,-112.04,48.2,34,17.22,90
478,2020-04-14 23:29:59,BR,Salinópolis,-0.61,-47.36,74.68,87,4.14,100
479,2020-04-14 23:22:43,YE,Aden,12.78,45.04,81.79,80,13.4,44
480,2020-04-14 23:32:54,RU,Imeni Poliny Osipenko,52.42,136.49,42.49,58,14.09,2
481,2020-04-14 23:32:54,RU,Mikhaylov,54.23,39.02,36.99,88,14.54,100
482,2020-04-14 23:32:54,MX,Altar,30.7,-111.82,84.0,13,7.0,0
483,2020-04-14 23:32:54,ES,Onda,39.97,-0.25,60.8,93,2.24,75
484,2020-04-14 23:24:51,PG,Daru,-9.08,143.21,84.38,73,11.34,88
485,2020-04-14 23:24:27,AU,Byron Bay,-28.65,153.62,75.2,78,5.82,9
486,2020-04-14 23:30:12,RU,Borogontsy,62.67,131.17,29.8,96,7.94,100
487,2020-04-14 23:32:55,CL,Diego de Almagro,-26.37,-70.05,52.93,60,0.47,71
488,2020-04-14 23:25:08,BR,Rio Grande,-32.03,-52.1,60.01,81,4.0,100
489,2020-04-14 23:24:48,ZA,Saldanha,-33.01,17.94,59.0,82,4.7,15
490,2020-04-14 23:28:18,RU,Kirensk,57.79,108.11,38.05,74,1.79,1
491,2020-04-14 23:32:55,RU,Savinka,50.08,47.1,45.01,71,13.89,78
492,2020-04-14 23:23:57,CN,Wanning,18.8,110.4,71.22,72,2.93,95
493,2020-04-14 23:32:55,SN,Dakar,14.69,-17.44,73.4,78,6.93,94
494,2020-04-14 23:32:55,CA,Neepawa,50.23,-99.47,28.4,42,11.41,75
495,2020-04-14 23:32:55,AM,Karchaghbyur,40.17,45.58,31.93,37,5.64,2
496,2020-04-14 23:25:15,MN,Khovd,48.01,91.64,41.76,53,2.3,99
497,2020-04-14 23:32:56,CN,Jiayuguan City,39.82,98.3,55.63,22,6.64,29
498,2020-04-14 23:30:55,US,Grand Forks,47.93,-97.03,26.6,53,6.93,75
499,2020-04-14 23:25:25,AR,Presidencia Roque Sáenz Peña,-26.79,-60.44,58.35,50,3.98,19
500,2020-04-14 23:26:12,RU,Egvekinot,66.32,-179.17,20.88,93,9.46,100
501,2020-04-14 23:32:56,ID,Payo,-3.75,103.64,77.0,89,1.12,98
502,2020-04-14 23:29:05,AR,Viedma,-40.81,-63.0,56.37,63,9.35,0
503,2020-04-14 23:24:22,IS,Hofn,64.25,-15.21,38.05,73,16.42,99
504,2020-04-14 23:32:56,UA,Karlivka,49.46,35.13,38.59,75,15.03,100
505,2020-04-14 23:32:56,GL,Paamiut,61.99,-49.67,28.26,93,10.22,92
506,2020-04-14 23:32:56,AU,Port Keats,-14.25,129.55,81.61,54,6.02,52
507,2020-04-14 23:32:56,GB,Northam,51.03,-4.22,42.01,93,3.36,0
508,2020-04-14 23:32:56,RU,Shalinskoye,55.72,93.76,39.0,63,1.99,12
509,2020-04-14 23:32:56,US,Pineville,31.32,-92.43,64.4,48,11.41,1
510,2020-04-14 23:32:57,CN,Yuancheng,36.65,107.79,58.53,18,3.15,53
511,2020-04-14 23:32:57,AO,Luanda,-8.84,13.23,78.8,88,5.32,75
512,2020-04-14 23:32:57,CO,Tarazá,7.58,-75.4,77.79,80,1.95,26
513,2020-04-14 23:32:57,BR,Areia Branca,-4.96,-37.14,79.59,80,10.87,69
514,2020-04-14 23:24:15,HK,Hong Kong,22.29,114.16,70.0,72,3.36,20
515,2020-04-14 23:32:57,UA,Myrhorod,49.97,33.61,38.57,74,10.22,100
516,2020-04-14 23:32:57,GR,Lárdos,36.09,28.02,62.01,67,3.36,41
517,2020-04-14 23:32:57,CO,Inírida,3.87,-67.92,80.28,71,0.83,63
518,2020-04-14 23:32:57,RU,Kez,57.9,53.72,31.62,90,2.53,5
519,2020-04-14 23:25:35,US,Makakilo City,21.35,-158.09,82.4,69,5.82,40
520,2020-04-14 23:32:57,AU,Batemans Bay,-35.72,150.18,73.0,64,4.92,75
521,2020-04-14 23:32:57,CF,Birao,10.28,22.79,76.77,15,7.58,29
522,2020-04-14 23:28:57,NO,Røros,62.57,11.38,35.6,93,11.41,90
523,2020-04-14 23:32:41,SB,Auki,-8.77,160.7,85.62,68,3.74,34
524,2020-04-14 23:32:57,IT,Tortolì,39.93,9.66,59.0,82,21.92,40
525,2020-04-14 23:32:57,MU,Cap Malheureux,-19.98,57.61,77.0,88,19.46,75
526,2020-04-14 23:30:57,MR,Nouakchott,18.09,-15.98,68.0,77,13.87,53
527,2020-04-14 23:32:57,IT,Nola,40.92,14.53,55.99,66,9.17,73
528,2020-04-14 23:32:58,UA,Peremyshlyany,49.67,24.56,30.2,86,9.84,0
529,2020-04-14 23:28:50,MX,Guacamayas,18.02,-102.22,80.2,59,6.44,100
530,2020-04-14 23:32:58,IN,Bāsugaon,26.47,90.4,76.24,46,0.58,4
531,2020-04-14 23:32:58,ID,Paciran,-6.88,112.38,80.74,82,3.69,49
532,2020-04-14 23:25:54,PG,Lorengau,-2.02,147.27,82.78,72,3.36,98
533,2020-04-14 23:25:46,US,Sitka,57.05,-135.33,48.2,87,3.36,90
534,2020-04-14 23:32:58,PT,Alcains,39.92,-7.46,57.99,80,4.0,96
535,2020-04-14 23:25:15,NZ,Tuatapere,-46.13,167.68,46.99,95,7.0,100
536,2020-04-14 23:32:58,GL,Sisimiut,66.94,-53.67,22.95,93,6.89,98
537,2020-04-14 23:26:08,BR,Porto Velho,-8.76,-63.9,75.2,94,4.7,75
538,2020-04-14 23:32:58,KZ,Derzhavīnsk,51.1,66.32,36.36,73,15.93,39
539,2020-04-14 23:32:38,NL,The Hague,52.08,4.3,43.0,93,1.12,62
540,2020-04-14 23:30:02,US,Key Largo,25.09,-80.45,84.2,74,8.05,1
541,2020-04-14 23:32:58,CL,Mulchén,-37.72,-72.23,73.4,31,3.36,75
542,2020-04-14 23:29:42,PG,Kieta,-6.22,155.63,86.61,63,1.86,95
543,2020-04-14 23:32:58,MX,Etchojoa,26.92,-109.63,82.4,28,12.75,75
544,2020-04-14 23:32:58,CA,Slave Lake,55.28,-114.77,35.6,93,6.93,90
545,2020-04-14 23:29:43,RU,Severodvinsk,64.56,39.83,35.6,80,2.98,75
546,2020-04-14 23:32:58,MA,Nador,35.17,-2.93,62.6,88,3.13,70
547,2020-04-14 23:32:59,GH,Takoradze,4.88,-1.76,81.77,84,6.46,34
548,2020-04-14 23:26:29,CA,Fort Nelson,58.81,-122.7,44.6,68,12.75,75
549,2020-04-14 23:29:47,PT,Lata,40.16,-8.33,64.0,77,5.82,40
550,2020-04-14 23:32:59,CA,Sept-Îles,50.2,-66.38,41.0,41,17.22,20
551,2020-04-14 23:25:22,CA,Aklavik,68.22,-135.01,35.6,69,6.93,75
552,2020-04-14 23:32:59,RU,Severnoye,56.35,78.36,36.3,83,6.67,100
553,2020-04-14 23:32:52,RU,Verkhnevilyuysk,63.45,120.32,27.1,92,9.71,93
554,2020-04-14 23:32:59,IT,Anzio,41.49,12.62,53.01,75,6.93,12
555,2020-04-14 23:32:59,BR,Cianorte,-23.66,-52.6,60.17,64,8.48,3
556,2020-04-14 23:32:59,IR,Iranshahr,27.2,60.68,76.42,33,2.46,15
557,2020-04-14 23:32:59,KZ,Kachīry,53.07,76.1,40.12,81,8.3,73
558,2020-04-14 23:21:49,SO,Bosaso,11.28,49.18,83.12,69,4.41,37
559,2020-04-14 23:32:59,TD,Doba,8.65,16.85,86.85,31,3.06,67
560,2020-04-14 23:32:59,CA,Terrace Bay,48.78,-87.1,25.0,89,9.28,99
561,2020-04-14 23:32:59,GT,Ocós,14.51,-92.19,87.8,70,8.05,75
562,2020-04-14 23:32:59,RU,Turukhansk,65.82,87.98,28.71,98,5.37,99
563,2020-04-14 23:25:36,CA,Hay River,60.82,-115.8,32.0,91,5.82,75
564,2020-04-14 23:32:59,ZM,Sinazongwe,-17.26,27.46,75.49,50,1.5,4
565,2020-04-14 23:30:34,SV,Acajutla,13.59,-89.83,84.78,66,4.5,86
566,2020-04-14 23:30:35,US,Porterville,36.07,-119.02,78.8,36,5.82,1
567,2020-04-14 23:29:43,US,North Bend,43.41,-124.22,55.4,71,19.46,1
568,2020-04-14 23:25:41,CA,Smithers,54.78,-127.17,53.6,62,17.22,40
569,2020-04-14 23:33:00,DE,Gardelegen,52.53,11.4,41.0,70,1.99,76
570,2020-04-14 23:33:00,BR,Jaciara,-15.97,-54.97,73.65,81,3.83,100
571,2020-04-14 23:21:38,MX,San Quintín,30.48,-115.95,64.11,71,16.6,1
572,2020-04-14 23:33:00,US,Estelle,29.85,-90.11,73.4,60,11.41,40
573,2020-04-14 23:25:41,AR,San Miguel de Tucumán,-26.82,-65.22,68.0,68,5.82,93
574,2020-04-14 23:29:22,IN,Deoli,25.75,75.38,84.22,22,8.16,95
575,2020-04-14 23:29:23,CA,Hearst,49.68,-83.67,19.08,94,4.83,100
576,2020-04-14 23:29:37,KZ,Emba,48.83,58.14,39.06,64,9.53,31
577,2020-04-14 23:33:00,ID,Luwuk,-0.95,122.79,83.26,66,1.92,93
578,2020-04-14 23:25:03,CL,Tocopilla,-22.09,-70.2,66.63,54,1.45,22
579,2020-04-14 23:29:54,JM,Morant Bay,17.88,-76.41,82.99,78,23.04,20
580,2020-04-14 23:33:00,UA,Poroshkovo,48.67,22.75,28.0,75,2.82,6
581,2020-04-14 23:29:10,FI,Muhos,64.81,25.99,27.0,92,5.82,1
582,2020-04-14 23:33:00,RU,Odesskoye,54.21,72.97,34.83,82,7.9,0
583,2020-04-14 23:28:51,PL,Bielsko-Biala,49.82,19.05,37.0,75,5.82,48
